"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:0TJRfA2MIIRd3tTDK9tPPf","Angels Cry Remix - Remix","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:21E3waRsmPlU7jZsS13rcj","Mariah Carey, Ne-Yo","spotify:album:3SxgnytOcu80ARVznoU6P0","Angels Cry Remix feat. Ne-Yo","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","2010-01-01","https://i.scdn.co/image/ab67616d0000b273778ca59df3643b42abb96d45","1","1","233746","https://p.scdn.co/mp3-preview/50ab946032b6860ab6027406f86e81006174f08d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USUM71001657","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,urban contemporary,dance pop,pop,r&b,urban contemporary","0.368","0.53","0","-7.242","1","0.102","0.0814","0","0.377","0.325","85.381","4","","Def Jam Recordings","C © 2010 Mariah Carey, P ℗ 2010 The Island Def Jam Music Group and Mariah Carey"
"spotify:track:7rGOWzo4evAQQ2FzrSKp0B","Tell Him - Single Version","spotify:artist:2GF1B0GIaFrLFLdfH6ufRO","The Exciters","spotify:album:1i2c4K7HnASzLOo6cagJVg","Tell Him","spotify:artist:2GF1B0GIaFrLFLdfH6ufRO","The Exciters","2012-01-01","https://i.scdn.co/image/ab67616d0000b273134320d50562d6b2dfbdd2a9","1","1","156160","https://p.scdn.co/mp3-preview/5a6a2a4837570bec4d1cc0adb34e72d9ed4c7ec9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USEM39100180","spotify:user:bradnumber1","2023-02-14T22:29:38Z","classic girl group,northern soul","0.708","0.616","5","-10.827","1","0.198","0.445","0","0.299","0.908","177.061","4","","Capitol Records","C © 2012 Capitol Records, LLC, P ℗ 2012 Capitol Records, LLC"
"spotify:track:6UaRii9AH6Zss9xNMEQ2M9","Love The Way You Lie","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Eminem, Rihanna","spotify:album:3PogVmhNucYNfyywZvTd7F","Recovery","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2010-06-18","https://i.scdn.co/image/ab67616d0000b273f20b0a39716f7958ddda8c16","1","15","263373","https://p.scdn.co/mp3-preview/3824afd426e7ebbba4e107f811f7506ea3416db0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","1","USUM71015397","spotify:user:bradnumber1","2021-08-08T09:26:31Z","detroit hip hop,hip hop,rap,barbadian pop,pop,urban contemporary","0.746","0.922","10","-5.014","1","0.236","0.246","0","0.515","0.638","86.961","4","","Universal Music Group","C © 2010 Aftermath Records, P ℗ 2010 Aftermath Records"
"spotify:track:1RxSnx3hSCwX2DcG9tvpbD","Gonna See My Baby Tonight","spotify:artist:6LUNCFwAUUaWSDtaOcTpJH","The La De Da's","spotify:album:4VwYQoCQ0InDib6evYGRD9","Legend","spotify:artist:6LUNCFwAUUaWSDtaOcTpJH","The La De Da's","1975-01-01","https://i.scdn.co/image/ab67616d0000b273561e570ae6839e8f2b1c7f62","1","1","197266","https://p.scdn.co/mp3-preview/bcaa9a7ab302d02da0057914da69a5dd62a3da56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","NZUM71700146","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic nz pop","0.688","0.651","7","-10.397","1","0.112","0.0816","0.00000527","0.103","0.661","120.943","4","","Universal Music New Zealand Limited","C © 1975 EMI Australia Ltd., P ℗ 1975 EMI Australia Ltd."
"spotify:track:7xx8JqaauSj5Ay8Efnm0hr","Broken (feat. Amy Lee)","spotify:artist:6B5c4sch27tWHAGdarpPaW, spotify:artist:0fGVuq5ed21pM7iWwTcMyk","Seether, Amy Lee","spotify:album:0Txt9JXCp8TXBfEIuLxl9z","Seether: 2002 - 2013","spotify:artist:6B5c4sch27tWHAGdarpPaW","Seether","2013-09-29","https://i.scdn.co/image/ab67616d0000b273c86d3f10ca1cf144edc3710b","1","4","258516","https://p.scdn.co/mp3-preview/10797f1b597731900a2d8c76649e3ea90dee109c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USWU31300101","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alternative metal,nu metal,post-grunge,south african rock,hel","0.436","0.584","3","-3.728","0","0.0343","0.00919","0.000257","0.172","0.184","123.777","4","","Cooking Vinyl","C 2013 Wind-Up Records LLC under exclusive licence to Cooking Vinyl Limited, P 2013 Wind-Up Records LLC under exclusive licence to Cooking Vinyl Limited"
"spotify:track:1tOT50hl9UG9kGif08Fan5","Higher","spotify:artist:7dlqUnjoF2U2DkNDMhcgG4, spotify:artist:4sOcMLlr0hMwrLXScjAgoq","Hilltop Hoods, James Chatburn","spotify:album:4ijUWjOHZ5VnUADcOsL1vS","Drinking From The Sun, Walking Under Stars Restrung","spotify:artist:7dlqUnjoF2U2DkNDMhcgG4","Hilltop Hoods","2016-02-19","https://i.scdn.co/image/ab67616d0000b273eb0652df7fe1fddc6673d161","1","3","269720","https://p.scdn.co/mp3-preview/604c237be1468a92108fce36c894ef715d70505d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUHT01503043","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian hip hop,australian r&b","0.737","0.669","11","-9.127","0","0.0483","0.281","0.0151","0.11","0.621","111.99","4","","Universal Music Australia Pty. Ltd.","C © 2015 Universal Music Australia Pty Ltd., P ℗ 2015 Universal Music Australia Pty Ltd."
"spotify:track:1qk9ujVgudgU8CyhKOx8ji","Somebody That I Used To Know","spotify:artist:2AsusXITU8P25dlRNhcAbG, spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti","Gotye, Kimbra","spotify:album:6EMxWaM803hd4sPsJ6PkcA","Making Mirrors","spotify:artist:2AsusXITU8P25dlRNhcAbG","Gotye","2011-01-01","https://i.scdn.co/image/ab67616d0000b2731ba0ff466c68a0977a0039bc","1","3","244893","https://p.scdn.co/mp3-preview/8721423c664c8ec64df22cd2a85711437431a98c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","AUZS21100040","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,bergen indie,electropop,nz pop","0.864","0.515","0","-6.967","1","0.0367","0.571","0.0000792","0.0947","0.755","129.048","4","","Universal Music Australia Pty. Ltd.","C © 2011 Samples 'n' Seconds Records, under exclusive license to Eleven: A Music Company. Distributed in Australia by Universal Music Australia Pty Ltd under exclusive license, P ℗ 2011 Samples 'n' Seconds Records, under exclusive license to Eleven: A Music Company. Distributed in Australia by Universal Music Australia Pty Ltd under exclusive license"
"spotify:track:3APXBFJM1OTXvbsx10TgG3","Ain't Telling The Truth","spotify:artist:7sCcPQQft3sSxcJaB30dlb","Bluejuice","spotify:album:5yegnN64UF97qcdooZ3xKw","Head of The Hawk","spotify:artist:7sCcPQQft3sSxcJaB30dlb","Bluejuice","2009-01-01","https://i.scdn.co/image/ab67616d0000b273e24e3354bbcc703ef09aea24","1","5","163186","https://p.scdn.co/mp3-preview/ba1a91e6884506193e014119cca5c2522fd8b665?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","AUUM70901634","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian alternative rock,australian indie","0.588","0.665","3","-5.861","1","0.049","0.274","0.0000121","0.0681","0.697","178.025","4","","Dew Process","C © 2009 Dew Process/Universal Music Australia, P ℗ 2009 Dew Process/Universal Music Australia"
"spotify:track:3ZHfX6kbiY7JVsB63lLOLu","The Only Exception","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:3CaQTJU2Cpx7GXTgenmb2r","Brand New Eyes","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2009-09-22","https://i.scdn.co/image/ab67616d0000b273b9abbedc516dd297039977bd","1","6","267653","https://p.scdn.co/mp3-preview/4526a38e355a6dd4c2f987f4cd4a51d88335373b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT20902323","spotify:user:bradnumber1","2021-08-08T09:26:31Z","candy pop,modern rock,pixie,pop,pop emo,pop punk,rock","0.452","0.563","4","-6.607","1","0.0272","0.144","0","0.143","0.209","137.715","3","","Fueled By Ramen/Atlantic","C © 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2dC0Rl8OfpULkMvagGUwPi","Cats In The Cradle","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","spotify:album:01KB6ccwWZ1iVufgXMoOuX","True Power-Ballads / 3CD set","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2007-01-01","https://i.scdn.co/image/ab67616d0000b273d55b1200685266bb972c1596","1","6","241346","https://p.scdn.co/mp3-preview/25e432636041f3d95a8466a2d233abb74178132b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USPG19290051","spotify:user:bradnumber1","2021-08-08T09:26:31Z","funk metal,funk rock,glam metal,hard rock","0.386","0.466","8","-10.773","1","0.0379","0.165","0.0000112","0.0797","0.416","74.802","4","","Universal Music","C © 2007 Spectrum Music, P ℗ 2007 Spectrum Music"
"spotify:track:0939D7aT18uBDS2MTjWzct","Higher Power","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:6wiPmk3powmcz3G7zr6krg","Higher Power","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2021-05-07","https://i.scdn.co/image/ab67616d0000b273b1092c02972b0bfd91703f75","1","1","211294","https://p.scdn.co/mp3-preview/53a3f14e6e624bcd50d057a86dc54d7419216e6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","GBAYE2100379","spotify:user:bradnumber1","2021-08-08T09:26:31Z","permanent wave,pop","0.507","0.828","10","-6.023","1","0.0449","0.00711","0.0000244","0.261","0.489","178.032","4","","Parlophone UK","C Under exclusive licence to Parlophone Records Limited., © 2021 Coldplay, P Under exclusive licence to Parlophone Records Limited, ℗ 2021 Coldplay"
"spotify:track:6LoSKNsYkRQbyuiReooMjG","Sister Christian","spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH","Night Ranger","spotify:album:4HUntZg0YV0qCvRxmIhq2U","Boogie Nights / Music From The Original Motion Picture","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1997-01-01","https://i.scdn.co/image/ab67616d0000b273a4a3752f48cf0bb54e1dffc1","1","10","300066","https://p.scdn.co/mp3-preview/c430fe7fea146edaec7877b2454ad5872fb9eb8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USMC18314773","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,classic rock,glam metal,hard rock,soft rock","0.444","0.575","5","-8.342","1","0.0439","0.135","0.00000371","0.122","0.21","177.358","4","","Capitol Records","C © 1997 Capitol Records, LLC, P This Compilation ℗ 1997 Capitol Records, LLC"
"spotify:track:0l37J5l4eJfIdd7cea1Cl5","Everything About You","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","spotify:album:3uN1oiR3KIuj642PscLiAQ","America's Least Wanted","spotify:artist:3XsgWn63EnA4wYZBjVyxjf","Ugly Kid Joe","1992-01-01","https://i.scdn.co/image/ab67616d0000b2731b62da8cad32fecd70215c1b","1","11","260506","https://p.scdn.co/mp3-preview/5637d32a6fca2ba453f15778e68951b034381e41?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USMR19130361","spotify:user:bradnumber1","2021-08-08T09:26:31Z","funk metal,funk rock,glam metal,hard rock","0.516","0.783","1","-7.895","1","0.0646","0.0117","0.00000108","0.142","0.775","122.603","4","","Universal Music Group","C © 1992 The Island Def Jam Music Group, P ℗ 1992 The Island Def Jam Music Group"
"spotify:track:6wmazwwzaTNFnKcyQFZsuq","Like Sister and Brother","spotify:artist:1FqqOl9itIUpXr4jZPIVoT","The Drifters","spotify:album:1imTGKx9Ak5kaPpZLC9DGg","Legends","spotify:artist:1FqqOl9itIUpXr4jZPIVoT","The Drifters","2004-09-25","https://i.scdn.co/image/ab67616d0000b273b339cdeae56adef848d8ac2c","1","4","203013","https://p.scdn.co/mp3-preview/4f19ee63ba61bf3d3a0797c54992ec956dea0080?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","GBARK7300001","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,classic soul,doo-wop,rock-and-roll,rockabilly,soul","0.563","0.665","7","-8.161","1","0.0301","0.322","0.00000847","0.468","0.732","81.092","4","","BMG Music","P (P) This compilation P 2004 BMG UK & Ireland Ltd."
"spotify:track:0FeCO85RKW8fDRytwXof2x","Go Your Own Way","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:63k57x0qOkUWEMR0dkMivh","Rumours","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b2735e66bc0df2bd18e746dbb823","1","5","218400","https://p.scdn.co/mp3-preview/26ba8ef966c08f5116fd5ab94efc7a8671e640f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USWB19900181","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,classic rock,rock,soft rock,yacht rock","0.597","0.812","5","-12.062","1","0.0315","0.0219","0.00106","0.102","0.823","135.68","4","","Warner Bros.","C 1977 Warner Bros. Records Inc. for the U.S. and WEA International Inc. for the world outside of the U.S., P 1977 Warner Bros. Records Inc. for the U.S. and WEA International Inc. for the world outside of the U.S."
"spotify:track:4O3HRDIBChh0quFPhfDXd1","Jump","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:1ciAVKFdlpLi2eGDlXv6Bo","Unapologetic - Deluxe","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2012-12-10","https://i.scdn.co/image/ab67616d0000b2737061b3d179b8b7363ffe1a50","1","6","264453","https://p.scdn.co/mp3-preview/4dff11d9cf1c31e1993e059760a7080882f9e056?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","USUM71214744","spotify:user:bradnumber1","2021-08-08T09:26:31Z","barbadian pop,pop,urban contemporary","0.644","0.824","0","-6.169","1","0.231","0.221","0.0072","0.171","0.424","81.055","4","","Def Jam Recordings","C © 2012 The Island Def Jam Music Group, P ℗ 2012 The Island Def Jam Music Group"
"spotify:track:7EmGUiUaOSGDnUUQUDrOXC","Wolves","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello","spotify:album:2pABD3sfXVajKVXw83WMvT","Wolves","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Selena Gomez, Marshmello","2017-10-25","https://i.scdn.co/image/ab67616d0000b27310368f28dac3b838770f985c","1","1","197993","https://p.scdn.co/mp3-preview/0eebdcc767fd0df22da5331489287d46e2050769?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM71712103","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,post-teen pop,brostep,edm,pop,progressive electro house","0.715","0.802","11","-4.647","0","0.0394","0.139","0","0.177","0.327","124.989","4","","Universal Music Group","C © 2017 Interscope Records, P ℗ 2017 Interscope Records"
"spotify:track:4HQ9gXAtONKs8NCM0MFUTu","Turn Up The Love","spotify:artist:698hF4vcwHwPy8ltmXermq, spotify:artist:4jbcqKzc4Wuy6MivHhzPrP","Far East Movement, Cover Drive","spotify:album:7L4wBF41PvzPCQbPoXNfPs","Dirty Bass (Spotify International Version)","spotify:artist:698hF4vcwHwPy8ltmXermq","Far East Movement","2012-01-01","https://i.scdn.co/image/ab67616d0000b2737ebcf6afbf5e9a252767a7f7","1","4","195960","https://p.scdn.co/mp3-preview/3ffb29f39a596fbcdd3bef748907b573bdc80cd7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM71204292","spotify:user:bradnumber1","2021-08-08T09:26:31Z","asian american hip hop,dance pop,pop rap,barbadian pop,talent show","0.751","0.872","6","-4.186","1","0.115","0.12","0","0.235","0.679","123.887","4","","Cherrytree Records/Kierszenbaum 33%","C © 2012 Interscope Records, P ℗ 2012 Interscope Records"
"spotify:track:6q92eTIDGRb2gMc9qYSxrn","Soul Revival","spotify:artist:0Nlg1HCtb8dpeVpxQojDiq","Johnny Diesel & The Injectors","spotify:album:36LFffxVAnwu4Hz6juT1uW","Complete Eighties","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-06-25","https://i.scdn.co/image/ab67616d0000b27312ef7561b5faa6610438fb7c","1","93","243226","https://p.scdn.co/mp3-preview/296a521f79d9cd5041c8c35251ec37c2b07aa549?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUEM08900041","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.367","0.946","9","-5.214","1","0.105","0.00312","0.0000241","0.156","0.457","131.934","4","","EMI Music Australia","C Artwork (C) 2010 EMI Music Australia Pty Ltd., P This compilation was first published in 2010 and any and all copyright in this compilation is owned by EMI Music Australia Pty Ltd."
"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Perfect","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","5","263400","https://p.scdn.co/mp3-preview/4e30857a3c7da3f8891483643e310bb233afadd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GBAHS1700024","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,singer-songwriter pop,uk pop","0.599","0.448","8","-6.312","1","0.0232","0.163","0","0.106","0.168","95.05","3","","Atlantic Records UK","C © 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company., P ℗ 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
"spotify:track:3wqoAzrr5htxSZ7KzxhLHg","Oh Sherrie","spotify:artist:5xQKoGD7Ql92fWd1uWwKkf","Steve Perry","spotify:album:17PNvuwxQ9gmeYkoq9Vo93","Greatest Hits + Five Unreleased","spotify:artist:5xQKoGD7Ql92fWd1uWwKkf","Steve Perry","1998-12-01","https://i.scdn.co/image/ab67616d0000b273b94e3ee28e36575492d171bb","1","1","228800","https://p.scdn.co/mp3-preview/ea95562bd8c925f98e29300b42c1a58cce6667e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM18400070","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,mellow gold,new wave pop,soft rock,yacht rock","0.577","0.665","5","-5.572","1","0.0285","0.312","0.0000889","0.138","0.305","101.807","4","","Columbia","P (P) 1984, 1994, 1998 Sony Music Entertainment Inc."
"spotify:track:6KPMiBhU6O9RBImTQXQNCe","Get Down (You're the One for Me) - LP Edit No Rap","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","spotify:album:1oWxRkI4V9d3hH3PqWpx9H","Backstreet Boys","spotify:artist:5rSXSAkZ67PYJSvpUpkOr7","Backstreet Boys","1996-05-06","https://i.scdn.co/image/ab67616d0000b2733d16809ca253f0f476195941","1","3","230386","https://p.scdn.co/mp3-preview/5d16e06fa4f4670e92de9a0834dc97111f8c9b71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBAHK9600025","spotify:user:bradnumber1","2022-01-09T22:04:29Z","boy band,dance pop,pop","0.777","0.94","8","-5.315","0","0.0407","0.0736","0","0.135","0.749","113.015","4","","Jive","P (P) 1996 Sony Music Entertainment"
"spotify:track:0XQHz5C8PknyrEhyrKxVKa","Down (feat. Gucci Mane)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Fifth Harmony, Gucci Mane","spotify:album:506tSgFO28YCEALMLihVPB","Fifth Harmony","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2017-10-29","https://i.scdn.co/image/ab67616d0000b2737698096fb3a8beeeca3c6087","1","1","165200","https://p.scdn.co/mp3-preview/784a41848771e46ac69e0dabade9af2f0009ca49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USSM11704732","spotify:user:bradnumber1","2021-08-08T09:26:31Z","girl group,pop,talent show,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap","0.53","0.512","8","-7.094","1","0.133","0.0162","0.0000704","0.128","0.401","196.121","4","","Syco Music/Epic","P (P) 2017 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment"
"spotify:track:0XIvZ82aDF7JiSi3ZE320u","Rock You Like A Hurricane","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:6d4dgGamepehj0WwsYXTKi","Love At First Sting","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1984-05-04","https://i.scdn.co/image/ab67616d0000b273ac6c2cc344c1a1990c251539","1","2","252493","https://p.scdn.co/mp3-preview/94097c18140b8d7567af17eb406a49acaa7e2899?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USPR38430331","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,german hard rock,german metal,german rock,hard rock,rock","0.482","0.601","7","-12.846","1","0.0486","0.00853","0.000187","0.249","0.774","125.619","4","","Universal/Island Def Jam","P ℗ 1984 UMG Recordings, Inc."
"spotify:track:2QZvMncP3hoLfHJXq4218n","Sugar Shack","spotify:artist:6Vg8U5m1yHwqRyQMi87tay, spotify:artist:6Rboxwjnvu3wLcwzhlnaSO","Jimmy Gilmer, The Fireballs","spotify:album:11EMdtFL51DToiX7mDlg3K","Sugar Shack","spotify:artist:6Vg8U5m1yHwqRyQMi87tay, spotify:artist:6Rboxwjnvu3wLcwzhlnaSO","Jimmy Gilmer, The Fireballs","2014-03-10","https://i.scdn.co/image/ab67616d0000b2732c5e3e3e5eb8fb4560fee8a1","1","1","120084","https://p.scdn.co/mp3-preview/0a38299ff097b6c6eb7537fc9d0a4138b2aeda34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","QMDA71497771","spotify:user:bradnumber1","2021-08-08T09:26:31Z","surf music","0.792","0.737","7","-12.668","1","0.0549","0.397","0.0000742","0.0628","0.952","133.931","4","","Redwood Records","C (C) 2014 Entertain Me Europe LTD"
"spotify:track:3ZffCQKLFLUvYM59XKLbVm","Wake Me up When September Ends","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:5dN7F9DV0Qg1XRdIgW8rke","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2004-09-21","https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b","1","7","285653","https://p.scdn.co/mp3-preview/acf215c01932347394d036999c4f0f12e9fcb66a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USRE10400992","spotify:user:bradnumber1","2021-08-08T09:26:31Z","modern rock,permanent wave,punk,rock","0.546","0.814","7","-5.146","1","0.0314","0.023","0","0.0972","0.146","104.98","4","","Reprise","C © 2004 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S., P ℗ 2004 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S."
